Time,AUD,CAD,EUR,GBP,IDR,KRW,MXN,PLN,USD,others
2021-12-26 00:00:00 UTC,66.76421704,19.23565556,2032.34093462,304.53214138,84.7835386,70.044013322184,30.81392426,86.18880012,12501.55672535,27.419872379999997
2021-12-27 00:00:00 UTC,68.43988149,33.23262702,2649.08220789,370.71722128,116.87224949,109.526028801558,70.65835171,137.06176661,18684.9279460298,30.43398707
2021-12-28 00:00:00 UTC,128.21535537,40.07523353,4259.80665666,759.39881565,88.41823963,121.026642418987,145.77222977,119.11678061,35756.608314529,33.675877750000005
2021-12-29 00:00:00 UTC,127.59866464,31.32041602,3206.43265646,625.618327470001,66.30794466,119.829121437379,127.65761954,212.74363702,29980.4609033093,31.05008312
2021-12-30 00:00:00 UTC,73.97296328,37.61022138,2931.08584027,559.84410093,52.81860503,44.5601115110257,118.25712581,175.09173679,35876.7662860888,31.87039674
2021-12-31 00:00:00 UTC,87.60198063,41.54337739,3995.79457386001,735.59574712,76.93180444,64.4007815862132,117.16964216,133.27372111,29719.4481867302,33.83325737
2022-01-01 00:00:00 UTC,36.32707255,33.63977824,1491.99118948,304.00160363,37.8572573,88.8479059559506,56.60732678,101.69366563,15354.3788780296,25.86810565
2022-01-02 00:00:00 UTC,54.07603364,24.38617656,1484.14509575,417.0922183,26.84388019,102.434398635802,45.33955657,116.22033124,11315.55501293,29.75751441
2022-01-03 00:00:00 UTC,85.31216642,30.60450692,2160.07374155,500.93840822,49.28020715,65.1036620792402,120.53616467,128.89714982,17596.5327417797,30.39631722
2022-01-04 00:00:00 UTC,80.36379785,68.91687558,3039.00911369,520.4949962,58.0992111,133.773311707781,124.25021068,190.55501648,25267.6527981194,31.440279569999998
2022-01-05 00:00:00 UTC,161.06082774,131.51209028,6410.22260902999,1121.71353796,136.11640427,152.026189081039,192.32679831,174.49445939,42271.1553739703,35.474989820000005
2022-01-06 00:00:00 UTC,113.11065658,72.26909782,5435.34289638,1147.5309769,98.0977998000001,69.6011995456777,197.39246252,280.0795873,33076.0345657292,33.18268606
2022-01-07 00:00:00 UTC,152.40958388,61.42137081,7150.55634632,1563.5024178,111.68286241,116.29112778681,228.45936589,194.93022107,44821.6610831193,33.66600512
2022-01-08 00:00:00 UTC,59.01184686,71.88469532,3672.3245677,873.90829065,78.3543100100001,78.0971022544636,106.48760501,112.72007714,24855.3400944998,28.963877359999998
2022-01-09 00:00:00 UTC,58.04252795,57.27687406,2409.56009283,604.8751091,51.11769275,58.0189612431047,77.3198445,110.52168445,19131.9967638298,28.217143819999997
2022-01-10 00:00:00 UTC,119.92073474,92.68847123,5894.24887378999,1253.77986102,94.62993384,152.056048789023,139.96365412,221.74441202,44818.9792591798,36.09656109
2022-01-11 00:00:00 UTC,75.73224096,44.47594291,4454.26739953001,996.149124179999,67.64165801,139.951481521645,115.57903886,238.56423306,31881.3955434892,33.94180179
2022-01-12 00:00:00 UTC,139.67188504,59.48863599,3886.66038235001,865.27931763,76.04230043,65.4541771876474,137.67915936,229.8187196,26785.0792423792,30.76472704
2022-01-13 00:00:00 UTC,75.04803169,49.33999212,4093.79301491001,620.76978697,102.70789803,163.513764622036,109.46070049,203.6964692,24745.5186713292,29.68843414
2022-01-14 00:00:00 UTC,70.65966474,39.69072818,4170.44092802,618.67415585,63.19139462,74.4699754296298,107.45705177,148.67619504,22880.2621101294,28.92879171
2022-01-15 00:00:00 UTC,34.61141408,17.42502469,2450.33587299,312.31240384,48.98987035,48.2745131316093,47.29999612,85.56130325,12101.5256162899,27.72837215
2022-01-16 00:00:00 UTC,48.90419769,17.63160039,1624.89434163,326.0838354,46.88167667,64.6828464162607,38.73901362,77.25682585,10542.64845526,27.392240660000002
2022-01-17 00:00:00 UTC,84.7210617299999,33.67035066,2572.52387241,462.45164772,57.70912737,83.6507691276966,86.306549,120.23849471,17461.4555061496,33.85866699
2022-01-18 00:00:00 UTC,94.46181252,39.76093546,3952.91000497001,546.33555006,47.28218517,127.602997912022,106.11909127,144.02758594,22598.8309270498,30.56241284
2022-01-19 00:00:00 UTC,65.88895832,32.39408554,4247.21109293001,593.38729166,58.82370145,146.584254954826,93.29626509,153.989237,27163.0915140393,29.98501346
2022-01-20 00:00:00 UTC,88.83606008,43.37706163,4964.85227802,793.08364917,101.84022606,104.359901050033,96.32832164,176.0298957,29911.2147759694,33.70018001
2022-01-21 00:00:00 UTC,252.201874,122.57140753,13027.52090744,2516.80066671,175.06039087,194.781898632247,233.31165409,416.95031328,86995.3352026218,48.35391248
2022-01-22 00:00:00 UTC,223.32314973,87.44932841,11157.58361651,2577.82807497,148.26859501,181.535268951069,166.86856212,341.59669828,60172.2252661983,39.650865519999996
2022-01-23 00:00:00 UTC,109.15854329,39.06243796,6819.90637429999,1550.93157217,114.21840402,126.65451756652,121.81263547,211.53272073,32996.4476448587,34.16483957
2022-01-24 00:00:00 UTC,202.72041169,182.0288982,12410.78208073,2915.31531734001,161.27242135,197.167272810418,206.15593957,317.97680276,81392.4837494104,43.20761861
2022-01-25 00:00:00 UTC,90.33885671,112.47928835,5664.60929135001,1321.30347574,72.99589186,151.554024643996,132.42211264,253.23606113,38063.2513863487,34.05508929
2022-01-26 00:00:00 UTC,165.90206435,71.60544926,9543.31408131998,2014.99475923,100.61356893,148.914599999988,165.73198058,241.09744872,49762.6706979407,34.25935267
2022-01-27 00:00:00 UTC,72.00441226,81.85131469,5291.60160791001,1296.20932049,81.1013680000001,141.118453195172,141.80986388,254.01330408,39590.5330522588,31.91609725
2022-01-28 00:00:00 UTC,97.60046233,45.07017868,5393.26346047001,1058.65032796,80.82166257,126.843177185651,122.66031942,246.31080655,33849.9641215094,33.51141226
2022-01-29 00:00:00 UTC,75.68083577,45.35939664,4129.78070638,710.80074681,54.26511386,115.416794302376,79.7509687,134.26515066,20478.3085839395,28.56416387
2022-01-30 00:00:00 UTC,68.99196723,22.04056936,2593.14231661,606.44535642,48.57428953,97.196554095934,57.40092753,115.28562292,14982.1556164498,28.496972219999996
2022-01-31 00:00:00 UTC,88.79976448,30.28509173,4409.10701256,1117.39192849,101.63585201,111.891383520517,126.62139667,158.08163913,30336.3448450791,30.74118884
2022-02-01 00:00:00 UTC,73.51114414,57.50912955,4469.92869389001,1143.65940653,78.1484234399999,128.78264034179,192.88095157,191.20276482,27590.6997296993,31.37442454
2022-02-02 00:00:00 UTC,86.19281144,106.55162204,4351.73716,948.642823850002,66.7560595799999,106.401609366219,150.94406944,81.29066347,23618.5066185695,31.55959502
2022-02-03 00:00:00 UTC,82.92671518,39.05706112,5301.72535788,759.42259396,60.78753982,94.698992392363,136.82606912,22.80103274,22796.7001365299,31.35906892
2022-02-04 00:00:00 UTC,117.07999547,84.49935879,7064.29332621,1186.72585205,122.98309044,128.458655265943,188.44208763,63.0281488,41480.0736151905,34.33329776
2022-02-05 00:00:00 UTC,78.68155361,42.76067892,2586.65785644,860.645552869998,60.9474832400001,159.128968151391,101.50497492,35.23723546,18792.3534327899,28.428968010000002
2022-02-06 00:00:00 UTC,72.51382184,26.49000189,1966.32967524,517.40193738,57.37430886,102.844318825131,51.36038068,26.10705686,12100.1399694799,28.913965570000002
2022-02-07 00:00:00 UTC,130.97325016,80.96536405,5381.04085428,1231.76579908,104.00692015,149.929782183677,104.51255082,84.51611341,34387.5318405495,32.62688615
2022-02-08 00:00:00 UTC,132.9245436,53.2677921,7102.09596655,1141.17113604,123.12582734,203.280572559158,149.25690124,81.337583,35995.9000081686,31.38684748
2022-02-09 00:00:00 UTC,75.788829,53.29935681,4421.02611119,702.53216202,55.97150277,120.88056803279,86.68452335,29.92748648,22291.6960859994,28.45599972
2022-02-10 00:00:00 UTC,118.95052084,45.22385615,6537.77501874999,1248.56041695,138.76419469,161.804991106614,139.58768676,62.64948323,37616.0401617294,31.977763309999997
2022-02-11 00:00:00 UTC,84.62651008,51.74104928,4170.42109269001,1000.26626214,84.7074038599999,137.115108932873,146.26333301,52.18515979,32248.4686964394,31.69028023
2022-02-12 00:00:00 UTC,56.26941103,22.76171979,2579.27450018,444.27427653,36.01960826,114.405844748552,65.15962674,31.52773786,14632.1012003998,28.40287577
2022-02-13 00:00:00 UTC,44.4328106,24.73999648,1637.15186663,446.9137173,24.57589164,69.3462389805989,39.13764692,17.82773229,10259.5157896699,27.48866672
2022-02-14 00:00:00 UTC,45.61690675,36.85426695,3402.88256666,771.1825312,35.00081875,90.1980638314244,88.62052866,6.90211079,23883.5833443093,46.8511206
2022-02-15 00:00:00 UTC,132.46593863,36.77548158,3550.90943996,802.49756876,69.11805646,68.6832171479839,93.57359499,,23423.0829184595,33.07788601
2022-02-16 00:00:00 UTC,89.72359833,23.59556913,3359.76037879001,546.78887915,44.96165341,121.60286279686,88.42223394,,16786.9732203297,28.26682895
2022-02-17 00:00:00 UTC,113.172765,32.40827506,5318.80781426003,1136.22513795,91.6083418299999,149.737492623565,122.81789259,,33273.6058795489,32.01039002
2022-02-18 00:00:00 UTC,70.34855565,46.00779011,4218.33375849,875.75607411,70.11090624,116.458474097978,140.29497901,,27654.3973304293,32.16415981
2022-02-19 00:00:00 UTC,47.62799485,24.02911012,1529.96576272,317.03033274,27.81150363,123.124692437366,67.01959506,,9736.38793509983,27.01589853
2022-02-20 00:00:00 UTC,117.55294765,41.92756117,3151.11597612,620.2999313,46.53269833,87.6896541117903,75.2345176,,19435.4269664399,27.95700376
2022-02-21 00:00:00 UTC,99.65553385,63.83903232,5785.86036177,1300.79206307,95.290718,151.27024801144,209.54372626,,39599.5354467084,42.101296579999996
2022-02-22 00:00:00 UTC,100.05406781,55.13341173,4720.67225141,1115.84690714,73.18787201,115.304332460014,148.53298765,,36324.8528999585,37.65325652
2022-02-23 00:00:00 UTC,54.57485233,54.32399946,4730.7472639,1024.46764621,65.34469961,160.767532158082,111.86912181,,27795.7840034491,30.70475127
2022-02-24 00:00:00 UTC,240.18873975,107.74893717,11960.06987544,2222.09704729,178.34446207,213.970890779613,330.27820544,,81384.0222261811,127.6757934599998
2022-02-25 00:00:00 UTC,64.87054256,46.13532673,4485.35165039003,728.64711436,94.2314868200001,155.547392641146,155.1089985,,34523.996226619,62.91174678
2022-02-26 00:00:00 UTC,54.98008598,21.89445284,2543.17613077,377.75659548,41.21553855,114.910696172695,94.00069688,,15908.8220883798,31.98759259
2022-02-27 00:00:00 UTC,98.32302834,72.4174833500001,4304.78563826,676.517466989999,80.16655323,40.689212574809,131.45336233,,26444.7528607792,35.512808400000004
2022-02-28 00:00:00 UTC,112.86093339,155.14140087,6416.74393314,1286.28017343,125.86044305,176.50827257863,231.82031001,,47573.6694746094,63.37570889
2022-03-01 00:00:00 UTC,122.25067884,129.88233468,7319.43487701,1154.95902308,155.25492582,95.9046302024913,208.08769891,,42081.7961497985,48.41913121
2022-03-02 00:00:00 UTC,90.48039706,45.86539029,5140.71297261,916.60465491,107.10435291,91.5476607655511,158.75475509,,31649.5874236292,63.39004144999999
2022-03-03 00:00:00 UTC,95.41372586,42.79628786,3913.26828339001,666.36785545,71.74387808,108.228358884571,173.67684621,,31263.6455090188,48.19208638
2022-03-04 00:00:00 UTC,91.22048725,58.75504566,4862.57884511,1142.31724794,83.80199942,149.072996530735,215.65106173,,43029.8567848185,41.28462114
2022-03-05 00:00:00 UTC,44.46466349,36.28790329,1778.42200287,489.55520475,41.59572212,214.574474374653,110.28329627,,13625.4176148799,39.97686349
2022-03-06 00:00:00 UTC,60.40515556,29.59101799,2457.605665,697.88891496,69.67945048,38.8369086411229,84.02386605,,17995.9676108597,39.17439762
2022-03-07 00:00:00 UTC,104.67936514,80.85297435,5395.94006868,1125.05403275,100.22089533,103.112385573429,175.53055995,,34061.3754670587,48.7744979
2022-03-08 00:00:00 UTC,71.04992707,140.73367953,4031.92423645001,991.48312313,83.03100218,50.2367180741694,116.3285765,,31631.8505746987,34.83691821
2022-03-09 00:00:00 UTC,101.50333277,139.33872528,6023.70998787001,1613.21355043,106.90589294,84.1752883998088,175.10961708,,39890.6644449093,51.79634565
2022-03-10 00:00:00 UTC,108.45456492,56.73275266,6779.82436053,1150.94220848,125.93913521,158.729936809436,147.30490013,,36363.359417879,68.64052686
2022-03-11 00:00:00 UTC,84.58871624,46.91276486,4477.33537069,961.019013460001,74.61312274,93.5982197650671,176.15016981,,32294.8632012785,42.7610788
2022-03-12 00:00:00 UTC,48.55434473,17.28105677,1941.51020723,348.69414618,31.56250085,23.8087698503698,68.89833693,,10396.12113438,26.562183429999997
2022-03-13 00:00:00 UTC,50.02394842,17.88328906,2025.25758466,492.69676618,40.06712849,32.665366985854,60.07039548,,14876.4602875397,34.6283696
2022-03-14 00:00:00 UTC,88.32175597,43.91293571,3771.03251212,785.11682452,60.94126919,45.3545804566745,139.56244196,,27570.699055029,36.92321425000001
2022-03-15 00:00:00 UTC,101.98562044,52.70157867,3949.47186781,714.74873864,85.89543708,35.7620491461809,123.86787193,,25405.8382089389,30.67671665
2022-03-16 00:00:00 UTC,138.87692571,133.61630149,7011.22952806,1373.17622974,181.22216108,114.168326376997,168.2088081,,46877.0573672164,35.80186053
2022-03-17 00:00:00 UTC,68.1005251600001,33.08764311,3061.66068291,848.002185060001,46.36180904,42.1354081554876,90.34668028,,23001.330053859,33.35097224
2022-03-18 00:00:00 UTC,54.05036936,54.19302618,3216.92857224,664.28660551,91.35445386,140.511280506381,133.83976,,26786.4152664481,35.72980118
2022-03-19 00:00:00 UTC,49.81687447,32.15953276,1724.00334222,343.07029459,38.25401024,47.8549554982591,57.91949185,,13522.0790620897,28.50777432
2022-03-20 00:00:00 UTC,88.1635447600001,31.04560599,2038.1514422,322.52893661,44.15345393,28.957649590195,51.48719227,,12884.9617362297,40.780102729999996
2022-03-21 00:00:00 UTC,71.98681983,26.77058691,2003.46086876,361.20359451,32.87736649,50.6244903491677,59.82705772,,12918.5168715697,35.95201146
2022-03-22 00:00:00 UTC,81.76345812,63.72373108,4171.4488348,828.884865080001,116.59443539,114.68835875852,127.8768326,,32534.9772069586,35.686087
2022-03-23 00:00:00 UTC,65.35501381,34.74785944,4686.98730146,514.50437223,68.02517071,56.8255509746854,100.01666101,,21674.4508283292,37.12144021
2022-03-24 00:00:00 UTC,87.38167323,44.75122361,4813.54504604001,788.05979304,137.02840498,134.100390465987,122.26894042,,31765.4378397189,36.57625782
2022-03-25 00:00:00 UTC,107.049662,49.55285314,3103.60979586,660.54614135,83.87649846,64.7741643347614,138.02232942,,30009.6475682288,40.16652646
2022-03-26 00:00:00 UTC,34.70160049,28.57979584,1115.93936433,214.53844377,54.53535514,32.3468454790997,64.72193106,,10653.2450035299,26.90851595
2022-03-27 00:00:00 UTC,88.62354331,42.44544935,2215.99771023,679.53502999,62.7582854500001,87.8362497473208,81.27789005,,20423.5351261096,27.0550046
2022-03-28 00:00:00 UTC,97.62973463,68.25195968,3909.91886011,705.93020727,100.14780139,171.996809450935,146.93812043,,32652.8542477385,37.73007336
2022-03-29 00:00:00 UTC,70.15253691,34.70914101,3387.42302633,573.87142244,56.60903724,65.4652909795114,116.11227484,,23691.5529625491,31.78770688
2022-03-30 00:00:00 UTC,76.027142,30.71606747,3477.42635335,519.30412958,55.46553844,93.6935235149976,116.27168543,,21128.5073875593,28.337818100000003
2022-03-31 00:00:00 UTC,85.62445916,57.17074286,3335.99818631,758.703757230001,76.75914777,58.6368705305536,127.62938691,,26781.9712332589,27.70131788
2022-04-01 00:00:00 UTC,95.58876927,52.10694846,3971.74794813,752.31754475,67.46040598,82.2167733184037,177.32929937,,29318.1301668188,30.59755849
2022-04-02 00:00:00 UTC,61.87255766,25.64042643,1459.51266586,418.73494597,43.56530302,48.4117666244705,81.69713815,,13389.4180906598,27.42718583
2022-04-03 00:00:00 UTC,50.31575116,112.76378313,1575.38682547,404.54556378,53.97468319,48.7207441314454,42.68329954,,14630.5512348497,28.521109050000003
2022-04-04 00:00:00 UTC,87.74672985,39.54252465,2482.75778969,462.50348595,52.85747406,74.2034483155351,113.76405198,,21935.5782641295,34.15290503
2022-04-05 00:00:00 UTC,83.48337171,25.85439918,3008.84150902,627.50210087,54.54482436,122.740590113524,83.62122268,,20915.8674954691,28.19565602
2022-04-06 00:00:00 UTC,104.93322479,70.13064835,5045.71982791,1291.06897506,93.70226151,144.850520845944,143.19877692,,39564.0277691193,31.11830751
2022-04-07 00:00:00 UTC,109.69536051,49.67058539,3017.64746037,790.86761343,50.30960422,96.8962456894772,123.75278417,,19568.5685806295,33.89676544
2022-04-08 00:00:00 UTC,60.25175198,34.0451653,2547.13020211,659.66867012,42.39957728,161.036928090167,114.5309781,,21120.1209388094,40.81695751
2022-04-09 00:00:00 UTC,35.44558596,13.01238129,808.87824711,169.7474689,19.61724571,83.9967959212242,56.20374035,,8311.31289217,26.88539328
2022-04-10 00:00:00 UTC,42.11092116,51.12586731,1486.37781233,255.19662892,28.62107133,39.2532552324002,51.91986521,,11287.3208783799,28.98773465
2022-04-11 00:00:00 UTC,147.83525708,83.09554631,4314.4854192,1126.05975805,69.65232081,119.358956091211,184.67798288,,31389.3725779589,40.999001299999996
2022-04-12 00:00:00 UTC,91.23425594,40.90412312,3643.3219896,709.195883770001,44.05963491,143.314133804227,159.2111134,,23738.3650197592,38.35722475
2022-04-13 00:00:00 UTC,54.31571231,76.2443872200001,2837.25009881,492.74124209,55.31703634,165.693787100684,126.90759874,,21274.6472201395,30.63454331
2022-04-14 00:00:00 UTC,55.78442937,43.22003334,2766.8522823,375.88012596,36.19129185,118.640862844549,82.78747712,,18277.1609710894,28.11877789
2022-04-15 00:00:00 UTC,45.11598397,42.33914259,1475.42911916,163.21234305,24.94905346,123.516722690772,56.98663089,,11387.03997695,34.68403052
2022-04-16 00:00:00 UTC,24.71178551,18.42784921,741.99667397,130.4831836,16.84475808,52.9520058189709,30.35557319,,6952.98502276004,37.864844610000006
2022-04-17 00:00:00 UTC,29.40659355,26.27776072,945.65097868,188.40025816,19.4291218,12.2356061758873,34.65846463,,8373.26460255995,37.05800106
2022-04-18 00:00:00 UTC,89.1681417,56.58706482,3059.08408944,619.40455591,61.76123027,84.5237883345142,132.26910433,,24899.7168415393,47.13798903
2022-04-19 00:00:00 UTC,60.86190732,73.51283836,2017.5595759,264.46499394,47.12620798,35.1234146235414,96.22947042,,16344.1008545697,39.13880768
2022-04-20 00:00:00 UTC,54.36027553,58.46875004,2777.39221876,409.01852131,38.45581724,52.3220452871396,113.12141324,,22392.7567136893,53.2479785
2022-04-21 00:00:00 UTC,77.50026476,98.79164178,3654.14473684001,1246.44467516,63.95238853,67.1343459437611,104.31013041,,28535.4807653887,47.050794589999995
2022-04-22 00:00:00 UTC,55.2746674,50.95659258,2891.91143669,808.02960236,38.80581586,32.0872148410577,101.37787341,,26563.645777379,43.19799725
2022-04-23 00:00:00 UTC,27.06567367,23.74861313,935.012582279999,185.62944779,19.46062345,11.2428242254756,47.28921672,,10710.1975133399,37.79666522
2022-04-24 00:00:00 UTC,25.25416889,17.67938915,1880.18494558,281.43372093,17.42499788,13.401794570537,41.7692509,,10975.8174970999,38.22868149
2022-04-25 00:00:00 UTC,78.97197957,66.14373316,4737.42533497,871.093504930002,72.55302283,68.0123678774937,142.22964128,,34543.4045747681,51.648497
2022-04-26 00:00:00 UTC,78.82297451,59.90031497,5121.46308880999,1656.51156212,85.50402213,70.7609635859539,137.2416128,,35223.1435459288,47.70185978
2022-04-27 00:00:00 UTC,69.76409391,67.29599073,4942.25360903,884.520045040001,53.23072225,32.7541642791853,126.6288292,,31114.1137453686,43.60667368
2022-04-28 00:00:00 UTC,66.01365905,61.21760013,3800.20852641,777.847953970001,81.26152741,44.9477557090441,93.57832835,,24943.2313243989,37.446189260000004
2022-04-29 00:00:00 UTC,65.52180101,48.1441197,1788.10575365,63.95026681,46.52304353,46.581308859279,100.55015277,,7974.71828406001,33.02851311
2022-04-30 00:00:00 UTC,55.51396949,32.63628212,927.60284798,57.70746078,30.32411804,28.9888926056656,72.40031874,,5228.33823049998,39.30066886
2022-05-01 00:00:00 UTC,69.10224839,45.35288707,970.1973116,59.51075775,21.30192583,46.3601396750838,69.00559762,,6642.19944072999,40.57785036
2022-05-02 00:00:00 UTC,55.36633652,52.89658431,1565.41527033,64.82001534,19.92774924,47.2190231126259,100.63294155,,8807.96766594,42.57149212
2022-05-03 00:00:00 UTC,57.0108685,47.35795865,1583.1598856,82.79702427,17.37594299,25.7138169255234,92.93361211,,8079.71617313998,37.777428889999996
2022-05-04 00:00:00 UTC,95.1667315,52.81763935,4092.55048963999,627.574850840001,45.39777369,81.4517050640039,136.70577405,,31443.1368063295,39.82096483
2022-05-05 00:00:00 UTC,141.81430669,84.57563073,5674.71497988998,986.861423470001,75.11749937,62.2788033220999,212.78431402,,49808.1672425824,39.92252697000001
2022-05-06 00:00:00 UTC,104.50360785,41.23832426,3931.04747293999,535.98103119,50.04526134,70.7955110262759,182.07593624,,42230.027195989,36.680076410000005
2022-05-07 00:00:00 UTC,52.86625298,62.96681,846.31900087,42.65995062,22.06882021,39.5785573095621,76.92914118,,5864.20255472993,0.29450922
2022-05-08 00:00:00 UTC,103.00301774,65.51754639,2148.73100837,133.98958983,63.92766762,73.9466562765311,97.65315161,,11773.7768587099,1.08088774
2022-05-09 00:00:00 UTC,238.05859663,162.83204787,8415.88776759999,289.33209802,105.53394359,193.326307381668,328.46332964,,37824.3453795799,2.20201726
2022-05-10 00:00:00 UTC,168.27727532,111.69930189,5301.52757166,242.39773879,77.45027348,261.282323810484,283.7917058,,28669.5186446198,1.37280342
2022-05-11 00:00:00 UTC,418.48207781,170.26383482,9403.09569446998,407.80334366,138.20831077,457.143241265973,368.84461356,,50460.7066923702,5.52841385
2022-05-12 00:00:00 UTC,501.76735057,212.54463651,11395.85984064,578.31402232,147.5528778,467.748777443661,418.19049449,,54616.6636797504,8.56080431
2022-05-13 00:00:00 UTC,203.20658359,82.91274862,4003.02501804,151.05971052,72.1166775099999,296.173574784357,239.53658257,,15908.08006156,2.22417656
2022-05-14 00:00:00 UTC,75.04205249,43.32364711,1745.99853251,68.09452168,43.65781033,224.432941919693,107.58169467,,10223.31974026,33.1123598
2022-05-15 00:00:00 UTC,78.96435072,48.7048275,1763.6990459,284.28453455,31.98147002,132.648681782297,96.83381101,,9791.69472980985,39.743433059999994
2022-05-16 00:00:00 UTC,104.79221471,103.24807625,4242.33221778,676.39747998,37.14682037,199.541396306555,129.82230479,,35718.1781872685,40.56281145
2022-05-17 00:00:00 UTC,61.48645528,48.87643188,3706.15425476,687.545085949999,42.37369808,227.153084696798,127.30197187,,29478.4586412488,38.56456356
2022-05-18 00:00:00 UTC,92.84043243,62.09493379,3640.78904867,615.88770192,42.1415542,117.567665249953,173.01129331,,40680.9417867289,41.11423514
2022-05-19 00:00:00 UTC,100.15605033,125.99175366,3619.85451631,579.93942225,67.57516884,188.833462152713,136.57795019,,41500.7175235888,45.18160511
2022-05-20 00:00:00 UTC,101.34932852,80.86126977,3008.37467736,567.1652056,39.67436579,241.916503778101,174.92534506,,45957.7129893096,43.21014426
2022-05-21 00:00:00 UTC,29.17213588,32.23589274,1114.99102526,218.22853978,17.05794809,139.614178588131,55.74822456,,13280.2765921798,39.19991032
2022-05-22 00:00:00 UTC,72.15474813,37.94315532,1804.57899777,292.44252609,27.64032798,135.871083655974,50.75094371,,18654.7492435396,36.470428319999996
2022-05-23 00:00:00 UTC,94.35720854,51.28531746,3897.31299192,426.83502359,65.60012441,309.913975495618,101.91159422,,34792.1268975096,42.35351737
2022-05-24 00:00:00 UTC,59.60016116,75.1995703200001,3058.77309198,412.02324942,26.83011255,124.32773161686,119.98527056,,24703.1240782699,37.39470757
2022-05-25 00:00:00 UTC,52.49467546,61.42538777,2724.77444831,414.03958427,26.82781501,77.6931002344135,122.71555787,,24373.9203578194,41.80770532
2022-05-26 00:00:00 UTC,123.91433602,116.83997285,3937.47618404001,678.86537351,45.02308608,329.289826457992,181.27285074,,42559.4445382907,45.993723370000005
2022-05-27 00:00:00 UTC,69.84768792,55.64730008,2333.12869205,238.86610256,36.56426212,314.294680206852,162.36089089,,16587.4024085299,44.9052631
2022-05-28 00:00:00 UTC,44.22048384,25.36444655,1144.90941736,165.29314035,16.64517188,135.957287064375,65.72628145,,11933.03836311,36.94870233
2022-05-29 00:00:00 UTC,59.96897123,21.83552377,1191.36638792,145.4849597,17.70923371,120.785369894927,53.63741274,,12276.37406859,38.58115598999999
2022-05-30 00:00:00 UTC,120.41351551,85.87736158,5961.10399301,623.43734868,74.19737573,289.780918389594,170.46620728,,44252.198550659,45.09314524
2022-05-31 00:00:00 UTC,75.624019,48.05138586,4035.98172985,428.66270963,43.93353333,153.123406274778,183.29222542,,30874.4810897692,40.464607
2022-06-01 00:00:00 UTC,83.20013615,89.77505684,4829.67044749,957.289934219997,33.65917414,271.679948798441,223.93042421,,41507.8482040601,44.17221304
2022-06-02 00:00:00 UTC,54.15346841,28.72937479,2934.7100935,558.6487527,50.38570642,155.918052750668,134.50586691,,29437.4638717091,45.22304496
2022-06-03 00:00:00 UTC,40.37558787,39.3292953,3033.91703197,407.5253253,29.37865067,215.757564478691,185.4728151,,23125.1757484594,40.97436828
2022-06-04 00:00:00 UTC,41.79129369,9.89911038,723.75680683,155.46017847,12.61362204,190.349089164999,81.10266764,,9618.74539123995,37.5984964
2022-06-05 00:00:00 UTC,37.38476196,26.12146385,963.95584079,220.46348396,16.52974993,100.501997732684,52.54374407,,9426.34431940993,37.45797075
2022-06-06 00:00:00 UTC,85.14646813,44.65590343,3508.41527293,638.13026785,44.40618708,78.0543381008273,141.96623361,,32999.9427784989,41.003586469999995
2022-06-07 00:00:00 UTC,160.9736304,66.54620808,4438.64449221,761.97326025,60.50529325,278.031824502955,227.37572847,,41931.5556111283,40.85035778
2022-06-08 00:00:00 UTC,58.21639924,41.49376501,2735.59643487,465.55890706,42.42466488,143.136937501587,120.52266334,,26236.0874180988,39.276199760000004
2022-06-09 00:00:00 UTC,57.20349233,38.38856446,2381.66461994,367.61711355,19.56497965,33.947806183489,121.53754971,,19195.5178892893,41.09654289
2022-06-10 00:00:00 UTC,112.60783075,99.30184418,3463.90260577,689.83003334,46.52606766,97.0351788388836,202.63088002,,37564.7280012494,42.43509894
2022-06-11 00:00:00 UTC,74.5249117199999,49.5121361,1964.58425254,586.66258401,42.56799252,90.8085829917785,111.10168657,,22760.7009145292,38.787818120000004
2022-06-12 00:00:00 UTC,268.6864575,72.0585657,3647.06980011,866.32510721,60.19634289,176.207023320767,148.20852736,,36458.1393123793,40.222589150000005
2022-06-13 00:00:00 UTC,440.35778666,201.81201766,13415.65763546,3654.01414727001,164.55822348,481.547948781525,407.9037271,,167038.532307107,44.0004656
2022-06-14 00:00:00 UTC,291.31661918,141.37919043,9410.30589168,2387.49873595,116.37698754,367.170066050292,373.02216627,,89153.2669004013,43.926655509999996
2022-06-15 00:00:00 UTC,361.71216551,147.74747962,14064.69042807,2790.38928737,142.84164504,740.405796527719,341.13496,,116722.982442054,42.862240979999996
2022-06-16 00:00:00 UTC,183.64304499,115.56583512,5931.46016192001,1632.44333904,75.75838377,339.086122146376,259.59207253,,61226.9469677588,37.08833077
2022-06-17 00:00:00 UTC,123.48527541,80.59964358,4631.41157702,1149.93468106,72.74044102,284.349162700849,252.7391603,,64252.9958060392,41.35885868
2022-06-18 00:00:00 UTC,406.25735373,197.96912605,10091.34977309,1915.83538758,137.30339273,468.959683998368,406.22037309,,98363.7259549445,44.08848112
2022-06-19 00:00:00 UTC,257.81114267,73.37702635,6602.84765729,1763.47786092,94.16772965,267.837540182624,202.93527068,,59439.5860215895,53.90729835
2022-06-20 00:00:00 UTC,143.89828323,63.95453957,4897.55309636001,1230.16874605,78.40403083,153.095749039673,387.15159056,,45770.6066957389,40.358395820000005
