refDate,reporterISO,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,primaryValue,value_per_unit
2021-02-01,PRT,Portugal,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,2.49,False,2.49,False,0.0,False,147581.072,59269.506827309226
2021-02-01,PRT,Portugal,Import,World,710813,"Metals; gold, semi-manufactured",kg,91.045,False,91.044,False,0.0,False,4405724.907,48390.62998517216
2021-02-01,QAT,Qatar,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,830.34,False,830.34,False,0.0,False,49936756.946,60140.1316882241
2021-02-01,QAT,Qatar,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,830.34,False,830.34,False,0.0,False,49936756.946,60140.1316882241
2021-02-01,KOR,Rep. of Korea,Import,World,284330,Gold compounds,kg,73198.363,False,73198.363,False,0.0,False,3281050.0,44.82408985020608
2021-02-01,KOR,Rep. of Korea,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,3888.829,False,3888.829,False,0.0,False,213380635.0,54870.15114318475
2021-02-01,KOR,Rep. of Korea,Import,World,710811,"Metals; gold, non-monetary, powder",kg,3.902,False,3.902,False,0.0,False,2706.0,693.4905176832393
2021-02-01,KOR,Rep. of Korea,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1446.051,False,1446.051,False,0.0,False,84577551.0,58488.636292910836
2021-02-01,KOR,Rep. of Korea,Import,World,710813,"Metals; gold, semi-manufactured",kg,2438.876,False,2438.876,False,0.0,False,128800378.0,52811.36802363055
2021-02-01,ROU,Romania,Import,World,284330,Gold compounds,kg,3.163,True,3.112,True,0.0,False,91170.55,28824.07524502055
2021-02-01,RUS,Russian Federation,Import,World,284330,Gold compounds,kg,348.192,False,379.34,False,0.0,False,33414.72,95.96636338571822
2021-02-01,RUS,Russian Federation,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,31.595,False,58.017,False,0.0,False,1658198.58,52482.9428707074
2021-02-01,RUS,Russian Federation,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,23.417,False,23.391,False,0.0,False,1109966.09,47400.01238416535
2021-02-01,RUS,Russian Federation,Import,World,710813,"Metals; gold, semi-manufactured",kg,8.179,False,34.626,False,0.0,False,548232.49,67029.28108570729
2021-02-01,RWA,Rwanda,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,299.0,False,299.0,False,0.0,False,17728531.71,59292.74819397993
2021-02-01,RWA,Rwanda,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,299.0,False,299.0,False,0.0,False,17728531.71,59292.74819397993
2021-02-01,VCT,Saint Vincent and the Grenadines,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.01,False,0.01,False,0.0,False,23.215,2321.5
2021-02-01,VCT,Saint Vincent and the Grenadines,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.01,False,0.01,False,0.0,False,23.215,2321.5
2021-02-01,WSM,Samoa,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.002,False,0.002,False,0.0,False,1185.736,592868.0
2021-02-01,WSM,Samoa,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.002,False,0.002,False,0.0,False,1185.736,592868.0
2021-02-01,SAU,Saudi Arabia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,4683.0,False,4683.0,False,0.0,False,278586030.635,59488.795779414904
2021-02-01,SAU,Saudi Arabia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,5.0,False,5.0,False,0.0,False,3599.733,719.9466
2021-02-01,SAU,Saudi Arabia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,4678.0,False,4678.0,False,0.0,False,278582430.902,59551.60985506627
2021-02-01,SRB,Serbia,Import,World,284330,Gold compounds,kg,0.43,False,0.43,False,0.0,False,26982.0,62748.83720930233
2021-02-01,SRB,Serbia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,56.32,False,56.26,False,0.0,False,3429370.0,60890.802556818184
2021-02-01,SRB,Serbia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.91,False,1.0,False,0.0,False,66723.0,73321.97802197802
2021-02-01,SRB,Serbia,Import,World,710813,"Metals; gold, semi-manufactured",kg,55.41,False,55.26,False,0.0,False,3362647.0,60686.64500992601
2021-02-01,SGP,Singapore,Import,World,284330,Gold compounds,kg,1118.694,True,1118.694,True,0.0,False,22750773.141,20336.90458784976
2021-02-01,SGP,Singapore,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,22074.549,True,22074.549,True,0.0,False,1289480879.546,58414.82331285681
2021-02-01,SGP,Singapore,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.269,True,0.269,True,0.0,False,3323.791,12356.100371747212
2021-02-01,SGP,Singapore,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,2646.44,False,2646.44,False,0.0,False,154115827.212,58235.14880821028
2021-02-01,SGP,Singapore,Import,World,710813,"Metals; gold, semi-manufactured",kg,19427.84,False,19427.84,False,0.0,False,1135361728.543,58439.936119661266
2021-02-01,SVK,Slovakia,Import,World,284330,Gold compounds,kg,0.34,False,4.0,False,0.0,False,12439.061,36585.47352941176
2021-02-01,SVK,Slovakia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,3.003,False,4.0,False,0.0,False,7322.859,2438.5144855144854
2021-02-01,SVK,Slovakia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,16.72,False,23.0,False,0.0,False,1126811.714,67393.04509569379
2021-02-01,SVN,Slovenia,Import,World,284330,Gold compounds,kg,0.345,False,0.345,False,0.0,False,3483.242,10096.353623188406
2021-02-01,SVN,Slovenia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,168.969,False,169.025,False,0.0,False,9802568.793,58014.00726168705
2021-02-01,SVN,Slovenia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.093,False,0.093,False,0.0,False,5439.261,58486.67741935484
2021-02-01,SVN,Slovenia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,74.563,False,74.563,False,0.0,False,4391599.901,58897.84344782264
2021-02-01,SVN,Slovenia,Import,World,710813,"Metals; gold, semi-manufactured",kg,94.313,False,94.369,False,0.0,False,5405529.631,57314.78832186443
2021-02-01,ZAF,South Africa,Import,World,284330,Gold compounds,kg,19.42,False,19.42,False,0.0,False,3551.215,182.8638002059732
2021-02-01,ZAF,South Africa,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,352.64,False,352.64,False,0.0,False,20127327.086,57076.131709392015
2021-02-01,ZAF,South Africa,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.78,False,1.78,False,0.0,False,1351.398,759.2123595505617
2021-02-01,ZAF,South Africa,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.01,False,0.01,False,0.0,False,106.357,10635.699999999999
2021-02-01,ZAF,South Africa,Import,World,710813,"Metals; gold, semi-manufactured",kg,350.85,False,350.85,False,0.0,False,20125869.331,57363.17323927604
2021-02-01,ESP,Spain,Import,World,284330,Gold compounds,kg,163.867,False,1253.039,False,0.0,False,4582377.197,27964.002495926576
2021-02-01,ESP,Spain,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.001,False,0.02,False,0.0,False,188.352,188352.0
2021-02-01,ESP,Spain,Import,World,710813,"Metals; gold, semi-manufactured",kg,128.931,True,0.0,True,0.0,False,6792236.459,52681.17410863174
2021-02-01,SWE,Sweden,Import,World,284330,Gold compounds,kg,28.957,False,28.957,False,0.0,False,947541.463,32722.36291742929
2021-02-01,SWE,Sweden,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,163.914,False,163.914,False,0.0,False,8589267.908,52401.06341130105
2021-02-01,SWE,Sweden,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.355,False,0.355,False,0.0,False,21344.265,60124.69014084507
2021-02-01,SWE,Sweden,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,63.587,False,63.587,False,0.0,False,3576243.558,56241.74057590388
2021-02-01,SWE,Sweden,Import,World,710813,"Metals; gold, semi-manufactured",kg,99.972,False,99.972,False,0.0,False,4991680.085,49930.78146881127
2021-02-01,CHE,Switzerland,Import,World,284330,Gold compounds,kg,37.078,True,37.078,True,0.0,False,1078150.1,29077.892550838773
2021-02-01,CHE,Switzerland,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,161751.159,True,161751.159,True,0.0,False,6836852149.092,42267.716604689056
2021-02-01,CHE,Switzerland,Import,World,710811,"Metals; gold, non-monetary, powder",kg,5.583,True,5.583,True,0.0,False,13163.178,2357.7248790972594
2021-02-01,CHE,Switzerland,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,160887.269,True,160887.269,True,0.0,False,6802070455.266,42278.48789742338
2021-02-01,CHE,Switzerland,Import,World,710813,"Metals; gold, semi-manufactured",kg,858.306,True,858.306,True,0.0,False,34768530.648,40508.31597122704
2021-02-01,THA,Thailand,Import,World,284330,Gold compounds,kg,390.028,True,390.028,True,0.0,False,9553929.568,24495.496651522455
2021-02-01,THA,Thailand,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.01,True,0.01,True,0.0,False,556.553,55655.299999999996
2021-02-01,THA,Thailand,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,22074.681,True,22074.681,True,0.0,False,1271148220.209,57583.99046441487
2021-02-01,TTO,Trinidad and Tobago,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,3.0,False,3.0,False,0.0,False,20691.303,6897.101
2021-02-01,TTO,Trinidad and Tobago,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1.0,False,1.0,False,0.0,False,18664.498,18664.498
2021-02-01,TTO,Trinidad and Tobago,Import,World,710813,"Metals; gold, semi-manufactured",kg,2.0,False,2.0,False,0.0,False,2026.805,1013.4025
2021-02-01,TUN,Tunisia,Import,World,284330,Gold compounds,kg,3.4,False,4.0,False,0.0,False,118650.71,34897.26764705883
2021-02-01,TUN,Tunisia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,6.558,False,8.0,False,0.0,False,152992.164,23329.088746569076
2021-02-01,TUN,Tunisia,Import,World,710813,"Metals; gold, semi-manufactured",kg,6.558,False,8.0,False,0.0,False,152992.164,23329.088746569076
2021-02-01,TUR,Türkiye,Import,World,284330,Gold compounds,kg,160.982,False,171.0,False,0.0,False,237275.0,1473.9225503472437
2021-02-01,TUR,Türkiye,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,19568.975,False,19568.0,False,0.0,False,1023010648.0,52277.17077670139
2021-02-01,TUR,Türkiye,Import,World,710811,"Metals; gold, non-monetary, powder",kg,4.0,False,4.0,False,0.0,False,292410.0,73102.5
2021-02-01,TUR,Türkiye,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,19563.226,False,19555.0,False,0.0,False,1022573732.0,52270.19981264849
2021-02-01,TUR,Türkiye,Import,World,710813,"Metals; gold, semi-manufactured",kg,1.749,False,9.0,False,0.0,False,144506.0,82622.06975414522
2021-02-01,USA,USA,Import,World,284330,Gold compounds,kg,525.0,False,525.0,False,0.0,False,1184174.0,2255.5695238095236
2021-02-01,USA,USA,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,16173.084,False,16173.084,False,0.0,False,909666485.0,56245.70335503111
2021-02-01,USA,USA,Import,World,710811,"Metals; gold, non-monetary, powder",kg,8.64,False,8.64,False,0.0,False,323674.0,37462.26851851852
2021-02-01,USA,USA,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,14411.332,False,14411.332,False,0.0,False,833720877.0,57851.7570062226
2021-02-01,USA,USA,Import,World,710813,"Metals; gold, semi-manufactured",kg,1753.112,False,1753.112,False,0.0,False,75621934.0,43135.825891329245
2021-02-01,UKR,Ukraine,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,201.83,False,201.82,False,0.0,False,11972039.29,59317.441857008365
2021-02-01,UKR,Ukraine,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.13,False,0.13,False,0.0,False,7718.1,59370.0
2021-02-01,UKR,Ukraine,Import,World,710813,"Metals; gold, semi-manufactured",kg,201.7,False,201.69,False,0.0,False,11964321.19,59317.40798215171
2021-02-01,GBR,United Kingdom,Import,World,284330,Gold compounds,kg,111.028,False,884.0,False,0.0,False,3943532.265,35518.35811687142
2021-02-01,GBR,United Kingdom,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,49358.05,False,49368.335,False,0.0,False,2938213838.534,59528.5640039264
2021-02-01,GBR,United Kingdom,Import,World,710811,"Metals; gold, non-monetary, powder",kg,5.571,False,8.0,False,0.0,False,325140.976,58363.126189194045
2021-02-01,GBR,United Kingdom,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,72.778,False,73.01,False,0.0,False,4288154.682,58921.02945945203
2021-02-01,GBR,United Kingdom,Import,World,710813,"Metals; gold, semi-manufactured",kg,49279.701,False,49287.325,False,0.0,False,2933600542.877,59529.59298346798
2021-02-01,URY,Uruguay,Import,World,284330,Gold compounds,kg,1.0,False,1.0,False,0.0,False,826.16,826.16
2021-02-01,VNM,Vietnam,Import,World,284330,Gold compounds,kg,120.713,True,120.713,True,0.0,False,3671841.065,30417.94226802416
2021-02-01,VNM,Vietnam,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,300.372,True,300.372,True,0.0,False,16546240.42,55085.8283062336
2021-02-01,VNM,Vietnam,Import,World,710811,"Metals; gold, non-monetary, powder",kg,4.431,True,4.431,True,0.0,False,248913.9,56175.55856465809
2021-02-01,VNM,Vietnam,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,249.317,True,249.317,True,0.0,False,14108263.893,56587.653040105564
2021-02-01,VNM,Vietnam,Import,World,710813,"Metals; gold, semi-manufactured",kg,46.624,True,46.624,True,0.0,False,2189062.627,46951.41186942347
2021-02-01,ZMB,Zambia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.001,False,1.0,False,0.0,False,2219.985,2219985.0
2021-02-01,ZMB,Zambia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.001,False,1.0,False,0.0,False,2219.985,2219985.0
2021-03-01,AND,Andorra,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,44.281,False,44.281,False,0.0,False,2482798.008,56069.14947720241
2021-03-01,AND,Andorra,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,11.13,False,11.13,False,0.0,False,554399.724,49811.29595687331
2021-03-01,AND,Andorra,Import,World,710813,"Metals; gold, semi-manufactured",kg,33.151,False,33.151,False,0.0,False,1928398.284,58170.13918132182
2021-03-01,ATG,Antigua and Barbuda,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.55,False,0.55,False,0.0,False,5594.078,10171.050909090909
2021-03-01,ATG,Antigua and Barbuda,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.55,False,0.55,False,0.0,False,5594.078,10171.050909090909
2021-03-01,ARG,Argentina,Import,World,284330,Gold compounds,kg,0.35,False,0.35,False,0.0,False,15618.55,44624.42857142857
2021-03-01,ARM,Armenia,Import,World,284330,Gold compounds,kg,8.0,False,8.0,False,0.0,False,607.91,75.98875
2021-03-01,ARM,Armenia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,155.861,False,155.87,False,0.0,False,8707580.37,55867.60235081258
2021-03-01,ARM,Armenia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,155.853,False,155.86,False,0.0,False,8706395.54,55862.86783058394
2021-03-01,ARM,Armenia,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.008,False,0.01,False,0.0,False,1184.83,148103.75
2021-03-01,AUS,Australia,Import,World,284330,Gold compounds,kg,1.666,False,1.666,False,0.0,False,109421.918,65679.42256902762
2021-03-01,AUS,Australia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,13475.523,True,0.0,True,0.0,False,757085637.548,56182.28231646371
2021-03-01,AUS,Australia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.021,True,0.021,True,0.4,False,1183.874,56374.95238095238
2021-03-01,AUS,Australia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,10315.952,True,0.0,True,0.0,False,582422984.978,56458.48148362847
2021-03-01,AUS,Australia,Import,World,710813,"Metals; gold, semi-manufactured",kg,3159.549,True,3159.549,True,0.0,False,174661468.695,55280.50639347578
2021-03-01,BHR,Bahrain,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,744.827,False,745.648,False,0.0,False,41810979.772,56135.155911372705
2021-03-01,BHR,Bahrain,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,744.826,False,744.648,False,0.0,False,41810447.883,56134.517166425445
2021-03-01,BHR,Bahrain,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.001,False,1.0,False,0.0,False,531.888,531888.0
2021-03-01,BRB,Barbados,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.027,True,0.027,True,0.0,False,1302.5,48240.740740740745
2021-03-01,BRB,Barbados,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.027,True,0.027,True,0.0,False,1302.5,48240.740740740745
2021-03-01,BEL,Belgium,Import,World,284330,Gold compounds,kg,14.02,False,14.02,False,0.0,False,197690.696,14100.620256776034
2021-03-01,BEL,Belgium,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.24,False,0.24,False,0.0,False,2283.364,9514.016666666666
2021-03-01,BOL,Bolivia (Plurinational State of),Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.52,False,1.0,False,0.0,False,15826.15,30434.903846153844
2021-03-01,BOL,Bolivia (Plurinational State of),Import,World,710813,"Metals; gold, semi-manufactured",kg,0.52,False,1.0,False,0.0,False,15826.15,30434.903846153844
2021-03-01,BIH,Bosnia Herzegovina,Import,World,284330,Gold compounds,kg,0.2,False,0.2,False,0.0,False,9547.48,47737.399999999994
2021-03-01,BRA,Brazil,Import,World,284330,Gold compounds,kg,4.078,True,4.078,True,0.0,False,80733.0,19797.20451201569
2021-03-01,BRA,Brazil,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,25.113,True,25.113,True,0.0,False,222566.0,8862.581133277585
2021-03-01,BRA,Brazil,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.002,True,0.002,True,0.0,False,119.0,59500.0
2021-03-01,BRA,Brazil,Import,World,710813,"Metals; gold, semi-manufactured",kg,25.111,True,25.111,True,0.0,False,222447.0,8858.548046672773
2021-03-01,BGR,Bulgaria,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,47.696,False,80.932,False,0.0,False,2747498.544,57604.380744716545
2021-03-01,BGR,Bulgaria,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,6.5,False,40.0,False,0.0,False,368797.337,56738.051846153845
2021-03-01,BGR,Bulgaria,Import,World,710813,"Metals; gold, semi-manufactured",kg,41.196,False,40.932,False,0.0,False,2378701.207,57741.0721186523
2021-03-01,KHM,Cambodia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,19780.0,False,19780.0,False,0.0,False,1109747345.13,56104.516942871596
2021-03-01,KHM,Cambodia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,19780.0,False,19780.0,False,0.0,False,1109747345.13,56104.516942871596
2021-03-01,CAN,Canada,Import,World,284330,Gold compounds,kg,61.13,True,61.13,True,0.0,False,614826.634,10057.690724685097
2021-03-01,CAN,Canada,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,20357.437,False,20357.437,False,0.0,False,506353120.91,24873.127246322805
2021-03-01,CAN,Canada,Import,World,710811,"Metals; gold, non-monetary, powder",kg,2.492,False,2.492,False,0.0,False,27553.637,11056.836677367575
2021-03-01,CAN,Canada,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,20265.149,False,20265.149,False,0.0,False,502194756.973,24781.20229824118
2021-03-01,CAN,Canada,Import,World,710813,"Metals; gold, semi-manufactured",kg,89.796,False,89.796,False,0.0,False,4130810.3,46002.16379348745
2021-03-01,CHL,Chile,Import,World,284330,Gold compounds,kg,0.005,False,0.005,False,0.0,False,524.14,104828.0
2021-03-01,CHL,Chile,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,1.0,False,1.0,False,0.0,False,1933.25,1933.25
2021-03-01,CHL,Chile,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1.0,False,1.0,False,0.0,False,1933.25,1933.25
2021-03-01,CHN,China,Import,World,284330,Gold compounds,kg,453.717,True,453.717,True,0.0,False,18168999.0,40044.78342226542
2021-03-01,CHN,China,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,38583.93,False,38583.93,False,0.0,False,2144931005.0,55591.30459235231
2021-03-01,CHN,China,Import,World,710811,"Metals; gold, non-monetary, powder",kg,71.001,False,71.001,False,0.0,False,4497136.0,63339.051562654044
2021-03-01,CHN,China,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,37228.609,False,37228.609,False,0.0,False,2072806667.0,55677.78981481688
2021-03-01,CHN,China,Import,World,710813,"Metals; gold, semi-manufactured",kg,1284.32,False,1284.32,False,0.0,False,67627202.0,52656.03743615298
2021-03-01,HKG,"China, Hong Kong SAR",Import,World,284330,Gold compounds,kg,522.0,False,522.0,False,0.0,False,3540759.363,6783.063913793103
2021-03-01,HKG,"China, Hong Kong SAR",Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,43358.0,False,43358.0,False,0.0,False,2304815905.108,53157.8002930947
2021-03-01,HKG,"China, Hong Kong SAR",Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,43209.0,False,43209.0,False,0.0,False,2299538315.698,53218.96631947048
2021-03-01,HKG,"China, Hong Kong SAR",Import,World,710813,"Metals; gold, semi-manufactured",kg,149.0,False,149.0,False,0.0,False,5277589.41,35420.06315436242
2021-03-01,MAC,"China, Macao SAR",Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,63.424,True,63.424,True,0.0,False,2866071.183,45189.06380865288
2021-03-01,MAC,"China, Macao SAR",Import,World,710813,"Metals; gold, semi-manufactured",kg,63.424,True,63.424,True,0.0,False,2866071.183,45189.06380865288
2021-03-01,COL,Colombia,Import,World,284330,Gold compounds,kg,29.76,False,29.76,False,0.0,False,192983.93,6484.675067204301
2021-03-01,COL,Colombia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.24,False,0.24,False,0.0,False,16685.43,69522.625
2021-03-01,COL,Colombia,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.24,False,0.24,False,0.0,False,16685.43,69522.625
2021-03-01,HRV,Croatia,Import,World,284330,Gold compounds,kg,0.3,False,0.3,False,0.0,False,17827.0,59423.333333333336
2021-03-01,HRV,Croatia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,76.023,False,81.972,False,0.0,False,3706434.0,48754.11388658696
2021-03-01,HRV,Croatia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,33.94,False,35.725,False,0.0,False,2023942.0,59632.94048320566
2021-03-01,HRV,Croatia,Import,World,710813,"Metals; gold, semi-manufactured",kg,41.999,False,46.163,False,0.0,False,1676672.0,39921.712421724325
2021-03-01,CYP,Cyprus,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,34.106,False,36.0,False,0.0,False,1413664.248,41449.1364569284
2021-03-01,CYP,Cyprus,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,11.896,False,13.0,False,0.0,False,664029.907,55819.59541022192
2021-03-01,CYP,Cyprus,Import,World,710813,"Metals; gold, semi-manufactured",kg,22.21,False,23.0,False,0.0,False,749634.341,33752.10900495273
2021-03-01,CZE,Czechia,Import,World,284330,Gold compounds,kg,119.56,False,119.905,False,0.0,False,4029849.0,33705.66242890599
2021-03-01,CZE,Czechia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,1100.925,False,1104.862,False,0.0,False,57501154.0,52229.855803074686
2021-03-01,CZE,Czechia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.01,False,0.01,False,0.0,False,1088.0,108800.0
2021-03-01,CZE,Czechia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,152.996,False,154.85,False,0.0,False,8008741.0,52346.08094329263
2021-03-01,CZE,Czechia,Import,World,710813,"Metals; gold, semi-manufactured",kg,947.919,False,950.002,False,0.0,False,49491325.0,52210.5000532746
2021-03-01,DNK,Denmark,Import,World,284330,Gold compounds,kg,14.699,False,14.0,False,0.0,False,873496.911,59425.60112932853
2021-03-01,DNK,Denmark,Import,World,710813,"Metals; gold, semi-manufactured",kg,178.511,False,192.005,False,0.0,False,3535992.828,19808.262952983292
2021-03-01,DOM,Dominican Rep.,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,3.69,False,6.19,False,0.0,False,433953.131,117602.47452574526
2021-03-01,ECU,Ecuador,Import,World,284330,Gold compounds,kg,2.347,False,2.179,False,0.0,False,89958.464,38329.128248828296
2021-03-01,ECU,Ecuador,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,4.74,False,4.74,False,0.0,False,8310.03,1753.1708860759495
2021-03-01,ECU,Ecuador,Import,World,710813,"Metals; gold, semi-manufactured",kg,4.74,False,4.74,False,0.0,False,8310.03,1753.1708860759495
2021-03-01,EGY,Egypt,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,4294.822,True,4294.822,True,0.0,False,243034375.75,56587.76446381247
2021-03-01,EGY,Egypt,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,4294.822,True,4294.822,True,0.0,False,243034375.75,56587.76446381247
2021-03-01,EST,Estonia,Import,World,284330,Gold compounds,kg,0.01,False,0.01,False,0.0,False,921.23,92123.0
2021-03-01,EST,Estonia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,376.75,False,376.751,False,0.0,False,21030098.95,55819.77159920371
